A		RSMGL_SD	RSMGL_SD	RSMGL_SD	RSMGL_SD	RSMGL_SD
B		S12A	S12B	S12C	S12D	S333
C		FLOW	FLOW	FLOW	FLOW	FLOW
E						
F		SIMULATED	SIMULATED	SIMULATED	SIMULATED	SIMULATED
Units		FT^3/S	FT^3/S	FT^3/S	FT^3/S	FT^3/S
Type		PER-AVER	PER-AVER	PER-AVER	PER-AVER	PER-AVER
8731	26Nov1988	0.0	0.0	0.0	0.0	698.8
8732	27Nov1988	0.0	0.0	0.0	0.0	698.8
8733	28Nov1988	0.0	0.0	0.0	0.0	698.8
8734	29Nov1988	0.0	0.0	0.0	0.0	698.8
8735	30Nov1988	0.0	0.0	0.0	0.0	698.8
8736	01Dec1988	0.0	0.0	0.0	0.0	698.8
8737	02Dec1988	0.0	0.0	0.0	0.0	698.8
8738	03Dec1988	0.0	0.0	0.0	0.0	698.8
8739	04Dec1988	0.0	0.0	0.0	0.0	698.8
8740	05Dec1988	0.0	0.0	0.0	0.0	698.8
8741	06Dec1988	0.0	0.0	0.0	0.0	698.8
8742	07Dec1988	0.0	0.0	0.0	0.0	698.8
8743	08Dec1988	0.0	0.0	0.0	0.0	698.8
8744	09Dec1988	0.0	0.0	0.0	0.0	698.8
8745	10Dec1988	0.0	0.0	0.0	0.0	1020.0
8746	11Dec1988	0.0	0.0	0.0	0.0	1020.0
8747	12Dec1988	0.0	0.0	0.0	0.0	1020.0
8748	13Dec1988	0.0	0.0	0.0	0.0	1020.0
8749	14Dec1988	0.0	0.0	0.0	0.0	1020.0
8750	15Dec1988	0.0	0.0	0.0	0.0	1020.0
8751	16Dec1988	0.0	0.0	0.0	0.0	1020.0
8752	17Dec1988	0.0	0.0	0.0	0.0	1242.9
8753	18Dec1988	0.0	0.0	0.0	0.0	1242.9
8754	19Dec1988	0.0	0.0	0.0	0.0	1242.9
8755	20Dec1988	0.0	0.0	0.0	0.0	1242.9
8756	21Dec1988	0.0	0.0	0.0	0.0	1242.9
8757	22Dec1988	0.0	0.0	0.0	0.0	1242.9
8758	23Dec1988	0.0	0.0	0.0	22.3	1220.5
8759	24Dec1988	0.0	0.0	0.0	0.0	855.9
8760	25Dec1988	0.0	0.0	0.0	0.0	855.9
8761	26Dec1988	0.0	0.0	0.0	0.0	855.9
8762	27Dec1988	0.0	0.0	0.0	0.0	855.9
8763	28Dec1988	0.0	0.0	0.0	0.0	855.9
8764	29Dec1988	0.0	0.0	0.0	0.0	855.9
8765	30Dec1988	0.0	0.0	0.0	0.0	855.9
8766	31Dec1988	0.0	0.0	0.0	0.0	431.1
8767	01Jan1989	0.0	0.0	0.0	0.0	431.1
8768	02Jan1989	0.0	0.0	0.0	0.0	431.1
8769	03Jan1989	0.0	0.0	0.0	0.0	431.1
8770	04Jan1989	0.0	0.0	0.0	0.0	431.1
8771	05Jan1989	0.0	0.0	0.0	0.0	431.1
8772	06Jan1989	0.0	0.0	0.0	0.0	431.1
8773	07Jan1989	0.0	0.0	0.0	0.0	733.9
8774	08Jan1989	0.0	0.0	0.0	0.0	733.9
8775	09Jan1989	0.0	0.0	0.0	0.0	733.9
8776	10Jan1989	0.0	0.0	0.0	0.0	733.9
8777	11Jan1989	0.0	0.0	0.0	0.0	733.9
8778	12Jan1989	0.0	0.0	0.0	0.0	733.9
8779	13Jan1989	0.0	0.0	0.0	0.0	733.9
8780	14Jan1989	0.0	0.0	0.0	0.0	670.4
8781	15Jan1989	0.0	0.0	0.0	0.0	643.4
8782	16Jan1989	0.0	0.0	0.0	0.0	621.5
8783	17Jan1989	0.0	0.0	0.0	0.0	603.6
8784	18Jan1989	0.0	0.0	0.0	0.0	589.3
8785	19Jan1989	0.0	0.0	0.0	0.0	575.0
8786	20Jan1989	0.0	0.0	0.0	0.0	563.5
8787	21Jan1989	0.0	0.0	0.0	0.0	357.9
8788	22Jan1989	0.0	0.0	0.0	0.0	357.9
8789	23Jan1989	0.0	0.0	0.0	0.0	357.9
8790	24Jan1989	0.0	0.0	0.0	0.0	357.9
8791	25Jan1989	0.0	0.0	0.0	0.0	357.9
8792	26Jan1989	0.0	0.0	0.0	0.0	357.9
8793	27Jan1989	0.0	0.0	0.0	0.0	357.9
8794	28Jan1989	0.0	0.0	0.0	0.0	436.9
8795	29Jan1989	0.0	0.0	0.0	0.0	436.9
8796	30Jan1989	0.0	0.0	0.0	0.0	436.9
8797	31Jan1989	0.0	0.0	0.0	0.0	436.9
8798	01Feb1989	0.0	0.0	0.0	0.0	436.9
8799	02Feb1989	0.0	0.0	0.0	0.0	436.9
8800	03Feb1989	0.0	0.0	0.0	0.0	436.9
8801	04Feb1989	0.0	0.0	0.0	0.0	0.4
8802	05Feb1989	0.0	0.0	0.0	0.0	0.4
8803	06Feb1989	0.0	0.0	0.0	0.0	0.4
8804	07Feb1989	0.0	0.0	0.0	0.0	0.4
8805	08Feb1989	0.0	0.0	0.0	0.0	0.4
8806	09Feb1989	0.0	0.0	0.0	0.0	0.4
8807	10Feb1989	0.0	0.0	0.0	0.0	0.4
8808	11Feb1989	0.0	0.0	0.0	0.0	125.5
8809	12Feb1989	0.0	0.0	0.0	0.0	125.5
8810	13Feb1989	0.0	0.0	0.0	0.0	125.5
8811	14Feb1989	0.0	0.0	0.0	0.0	125.5
8812	15Feb1989	0.0	0.0	0.0	0.0	125.5
8813	16Feb1989	0.0	0.0	0.0	0.0	125.5
8814	17Feb1989	0.0	0.0	0.0	0.0	125.5
8815	18Feb1989	0.0	0.0	0.0	0.0	62.7
8816	19Feb1989	0.0	0.0	0.0	0.0	62.7
8817	20Feb1989	0.0	0.0	0.0	0.0	62.7
8818	21Feb1989	0.0	0.0	0.0	0.0	62.7
8819	22Feb1989	0.0	0.0	0.0	0.0	62.7
8820	23Feb1989	0.0	0.0	0.0	0.0	62.7
8821	24Feb1989	0.0	0.0	0.0	0.0	62.7
8822	25Feb1989	0.0	0.0	0.0	0.0	19.0
8823	26Feb1989	0.0	0.0	0.0	0.0	19.0
8824	27Feb1989	0.0	0.0	0.0	0.0	19.0
8825	28Feb1989	0.0	0.0	0.0	0.0	19.0
8826	01Mar1989	0.0	0.0	0.0	0.0	19.0
8827	02Mar1989	0.0	0.0	0.0	0.0	19.0
8828	03Mar1989	0.0	0.0	0.0	0.0	19.0
8829	04Mar1989	0.0	0.0	0.0	0.0	19.0
8830	05Mar1989	0.0	0.0	0.0	0.0	19.0
8831	06Mar1989	0.0	0.0	0.0	0.0	19.0
8832	07Mar1989	0.0	0.0	0.0	0.0	19.0
8833	08Mar1989	0.0	0.0	0.0	0.0	19.0
8834	09Mar1989	0.0	0.0	0.0	0.0	19.0
8835	10Mar1989	0.0	0.0	0.0	0.0	19.0
8836	11Mar1989	0.0	0.0	0.0	0.0	60.9
8837	12Mar1989	0.0	0.0	0.0	0.0	60.9
8838	13Mar1989	0.0	0.0	0.0	0.0	60.9
8839	14Mar1989	0.0	0.0	0.0	0.0	60.9
8840	15Mar1989	0.0	0.0	0.0	0.0	60.9
8841	16Mar1989	0.0	0.0	0.0	0.0	60.9
8842	17Mar1989	0.0	0.0	0.0	0.0	60.9
8843	18Mar1989	0.0	0.0	0.0	0.0	62.7
8844	19Mar1989	0.0	0.0	0.0	0.0	62.7
8845	20Mar1989	0.0	0.0	0.0	0.0	62.7
8846	21Mar1989	0.0	0.0	0.0	0.0	62.7
8847	22Mar1989	0.0	0.0	0.0	0.0	62.7
8848	23Mar1989	0.0	0.0	0.0	0.0	62.7
8849	24Mar1989	0.0	0.0	0.0	0.0	62.7
8850	25Mar1989	0.0	0.0	0.0	0.0	42.7
8851	26Mar1989	0.0	0.0	0.0	0.0	42.7
8852	27Mar1989	0.0	0.0	0.0	0.0	42.7
8853	28Mar1989	0.0	0.0	0.0	0.0	42.7
8854	29Mar1989	0.0	0.0	0.0	0.0	42.7
8855	30Mar1989	0.0	0.0	0.0	0.0	42.7
8856	31Mar1989	0.0	0.0	0.0	0.0	42.7
8857	01Apr1989	0.0	0.0	0.0	0.0	47.4
8858	02Apr1989	0.0	0.0	0.0	0.0	47.4
8859	03Apr1989	0.0	0.0	0.0	0.0	47.4
8860	04Apr1989	0.0	0.0	0.0	0.0	47.4
8861	05Apr1989	0.0	0.0	0.0	0.0	47.4
8862	06Apr1989	0.0	0.0	0.0	0.0	47.4
8863	07Apr1989	0.0	0.0	0.0	0.0	47.4
8864	08Apr1989	0.0	0.0	0.0	0.0	59.3
8865	09Apr1989	0.0	0.0	0.0	0.0	59.3
8866	10Apr1989	0.0	0.0	0.0	0.0	59.3
8867	11Apr1989	0.0	0.0	0.0	0.0	59.3
8868	12Apr1989	0.0	0.0	0.0	0.0	59.3
8869	13Apr1989	0.0	0.0	0.0	0.0	59.3
8870	14Apr1989	0.0	0.0	0.0	0.0	59.3
8871	15Apr1989	0.0	0.0	0.0	0.0	51.6
8872	16Apr1989	0.0	0.0	0.0	0.0	51.6
8873	17Apr1989	0.0	0.0	0.0	0.0	51.6
8874	18Apr1989	0.0	0.0	0.0	0.0	51.6
8875	19Apr1989	0.0	0.0	0.0	0.0	51.6
8876	20Apr1989	0.0	0.0	0.0	0.0	51.6
8877	21Apr1989	0.0	0.0	0.0	0.0	51.6
8878	22Apr1989	0.0	0.0	0.0	0.0	21.0
8879	23Apr1989	0.0	0.0	0.0	0.0	21.0
8880	24Apr1989	0.0	0.0	0.0	0.0	21.0
8881	25Apr1989	0.0	0.0	0.0	0.0	21.0
8882	26Apr1989	0.0	0.0	0.0	0.0	21.0
8883	27Apr1989	0.0	0.0	0.0	0.0	21.0
8884	28Apr1989	0.0	0.0	0.0	0.0	21.0
8885	29Apr1989	0.0	0.0	0.0	0.0	15.3
8886	30Apr1989	0.0	0.0	0.0	0.0	15.3
8887	01May1989	0.0	0.0	0.0	0.0	15.3
8888	02May1989	0.0	0.0	0.0	0.0	15.3
8889	03May1989	0.0	0.0	0.0	0.0	15.3
8890	04May1989	0.0	0.0	0.0	0.0	15.3
8891	05May1989	0.0	0.0	0.0	0.0	15.3
8892	06May1989	0.0	0.0	0.0	0.0	0.0
8893	07May1989	0.0	0.0	0.0	0.0	0.0
8894	08May1989	0.0	0.0	0.0	0.0	0.0
8895	09May1989	0.0	0.0	0.0	0.0	0.0
8896	10May1989	0.0	0.0	0.0	0.0	0.0
8897	11May1989	0.0	0.0	0.0	0.0	0.0
8898	12May1989	0.0	0.0	0.0	0.0	0.0
8899	13May1989	0.0	0.0	0.0	0.0	4.8
8900	14May1989	0.0	0.0	0.0	0.0	4.8
8901	15May1989	0.0	0.0	0.0	0.0	4.8
8902	16May1989	0.0	0.0	0.0	0.0	4.8
8903	17May1989	0.0	0.0	0.0	0.0	4.8
8904	18May1989	0.0	0.0	0.0	0.0	4.8
8905	19May1989	0.0	0.0	0.0	0.0	4.8
8906	20May1989	0.0	0.0	0.0	0.0	0.0
8907	21May1989	0.0	0.0	0.0	0.0	0.0
8908	22May1989	0.0	0.0	0.0	0.0	0.0
8909	23May1989	0.0	0.0	0.0	0.0	0.0
8910	24May1989	0.0	0.0	0.0	0.0	0.0
8911	25May1989	0.0	0.0	0.0	0.0	0.0
8912	26May1989	0.0	0.0	0.0	0.0	0.0
8913	27May1989	0.0	0.0	0.0	0.0	2.3
8914	28May1989	0.0	0.0	0.0	0.0	2.3
8915	29May1989	0.0	0.0	0.0	0.0	2.3
8916	30May1989	0.0	0.0	0.0	0.0	2.3
8917	31May1989	0.0	0.0	0.0	0.0	2.3
8918	01Jun1989	0.0	0.0	0.0	0.0	2.3
8919	02Jun1989	0.0	0.0	0.0	0.0	2.3
8920	03Jun1989	0.0	0.0	0.0	0.0	0.0
8921	04Jun1989	0.0	0.0	0.0	0.0	0.0
8922	05Jun1989	0.0	0.0	0.0	0.0	0.0
8923	06Jun1989	0.0	0.0	0.0	0.0	0.0
8924	07Jun1989	0.0	0.0	0.0	0.0	0.0
8925	08Jun1989	0.0	0.0	0.0	0.0	0.0
8926	09Jun1989	0.0	0.0	0.0	0.0	0.0
8927	10Jun1989	0.0	0.0	0.0	0.0	65.0
8928	11Jun1989	0.0	0.0	0.0	0.0	65.0
8929	12Jun1989	0.0	0.0	0.0	0.0	65.0
8930	13Jun1989	0.0	0.0	0.0	0.0	65.0
8931	14Jun1989	0.0	0.0	0.0	0.0	65.0
8932	15Jun1989	0.0	0.0	0.0	0.0	65.0
8933	16Jun1989	0.0	0.0	0.0	0.0	65.0
8934	17Jun1989	0.0	0.0	0.0	0.0	65.0
8935	18Jun1989	0.0	0.0	0.0	0.0	65.0
8936	19Jun1989	0.0	0.0	0.0	0.0	65.0
8937	20Jun1989	0.0	0.0	0.0	0.0	65.0
8938	21Jun1989	0.0	0.0	0.0	0.0	65.0
8939	22Jun1989	0.0	0.0	0.0	0.0	65.0
8940	23Jun1989	0.0	0.0	0.0	0.0	65.0
8941	24Jun1989	0.0	0.0	0.0	0.0	65.0
8942	25Jun1989	0.0	0.0	0.0	0.0	65.0
8943	26Jun1989	0.0	0.0	0.0	0.0	65.0
8944	27Jun1989	0.0	0.0	0.0	0.0	65.0
8945	28Jun1989	0.0	0.0	0.0	0.0	65.0
8946	29Jun1989	0.0	0.0	0.0	0.0	65.0
8947	30Jun1989	0.0	0.0	0.0	0.0	65.0
8948	01Jul1989	0.0	0.0	0.0	0.0	57.9
8949	02Jul1989	0.0	0.0	0.0	0.0	57.9
8950	03Jul1989	0.0	0.0	0.0	0.0	57.9
8951	04Jul1989	0.0	0.0	0.0	0.0	57.9
8952	05Jul1989	0.0	0.0	0.0	0.0	57.9
8953	06Jul1989	0.0	0.0	0.0	0.0	57.9
8954	07Jul1989	0.0	0.0	0.0	0.0	57.9
8955	08Jul1989	0.0	0.0	0.0	0.0	60.7
8956	09Jul1989	0.0	0.0	0.0	0.0	60.7
8957	10Jul1989	0.0	0.0	0.0	0.0	60.7
8958	11Jul1989	0.0	0.0	0.0	0.0	60.7
8959	12Jul1989	0.0	0.0	0.0	0.0	60.7
8960	13Jul1989	0.0	0.0	0.0	0.0	60.7
8961	14Jul1989	0.0	0.0	0.0	0.0	60.7
8962	15Jul1989	0.0	0.0	0.0	0.0	52.8
8963	16Jul1989	0.0	0.0	0.0	0.0	52.8
8964	17Jul1989	0.0	0.0	0.0	0.0	52.8
8965	18Jul1989	0.0	0.0	0.0	0.0	52.8
8966	19Jul1989	0.0	0.0	0.0	0.0	52.8
8967	20Jul1989	0.0	0.0	0.0	0.0	52.8
8968	21Jul1989	0.0	0.0	0.0	0.0	52.8
8969	22Jul1989	0.0	0.0	0.0	0.0	67.5
8970	23Jul1989	0.0	0.0	0.0	0.0	67.5
8971	24Jul1989	0.0	0.0	0.0	0.0	67.5
8972	25Jul1989	0.0	0.0	0.0	0.0	67.5
8973	26Jul1989	0.0	0.0	0.0	0.0	67.5
8974	27Jul1989	0.0	0.0	0.0	0.0	67.5
8975	28Jul1989	0.0	0.0	0.0	0.0	67.5
8976	29Jul1989	0.0	0.0	0.0	0.0	18.5
8977	30Jul1989	0.0	0.0	0.0	0.0	18.5
8978	31Jul1989	0.0	0.0	0.0	0.0	18.5
8979	01Aug1989	0.0	0.0	0.0	0.0	18.5
8980	02Aug1989	0.0	0.0	0.0	0.0	18.5
8981	03Aug1989	0.0	0.0	0.0	0.0	18.5
8982	04Aug1989	0.0	0.0	0.0	0.0	18.5
8983	05Aug1989	0.0	0.0	0.0	0.0	25.6
8984	06Aug1989	0.0	0.0	0.0	0.0	25.6
8985	07Aug1989	0.0	0.0	0.0	0.0	25.6
8986	08Aug1989	0.0	0.0	0.0	0.0	25.6
8987	09Aug1989	0.0	0.0	0.0	0.0	25.6
8988	10Aug1989	0.0	0.0	0.0	0.0	25.6
8989	11Aug1989	0.0	0.0	0.0	0.0	25.6
8990	12Aug1989	0.0	0.0	0.0	0.0	46.2
8991	13Aug1989	0.0	0.0	0.0	0.0	46.2
8992	14Aug1989	0.0	0.0	0.0	0.0	46.2
8993	15Aug1989	0.0	0.0	0.0	0.0	46.2
8994	16Aug1989	0.0	0.0	0.0	0.0	46.2
8995	17Aug1989	0.0	0.0	0.0	0.0	46.2
8996	18Aug1989	0.0	0.0	0.0	0.0	46.2
8997	19Aug1989	0.0	0.0	0.0	0.0	57.6
8998	20Aug1989	0.0	0.0	0.0	0.0	57.6
8999	21Aug1989	0.0	0.0	0.0	0.0	57.6
9000	22Aug1989	0.0	0.0	0.0	0.0	57.6
9001	23Aug1989	0.0	0.0	0.0	0.0	57.6
9002	24Aug1989	0.0	0.0	0.0	0.0	57.6
9003	25Aug1989	0.0	0.0	0.0	0.0	57.6
9004	26Aug1989	0.0	0.0	0.0	0.0	52.8
9005	27Aug1989	0.0	0.0	0.0	0.0	52.8
9006	28Aug1989	0.0	0.0	0.0	0.0	52.8
9007	29Aug1989	0.0	0.0	0.0	0.0	52.8
9008	30Aug1989	0.0	0.0	0.0	0.0	52.8
9009	31Aug1989	0.0	0.0	0.0	0.0	52.8
9010	01Sep1989	0.0	0.0	0.0	0.0	52.8
9011	02Sep1989	0.0	0.0	0.0	0.0	57.9
9012	03Sep1989	0.0	0.0	0.0	0.0	57.9
9013	04Sep1989	0.0	0.0	0.0	0.0	57.9
9014	05Sep1989	0.0	0.0	0.0	0.0	57.9
9015	06Sep1989	0.0	0.0	0.0	0.0	57.9
9016	07Sep1989	0.0	0.0	0.0	0.0	57.9
9017	08Sep1989	0.0	0.0	0.0	0.0	57.9
9018	09Sep1989	0.0	0.0	0.0	0.0	57.9
9019	10Sep1989	0.0	0.0	0.0	0.0	57.9
9020	11Sep1989	0.0	0.0	0.0	0.0	57.9
9021	12Sep1989	0.0	0.0	0.0	0.0	57.9
9022	13Sep1989	0.0	0.0	0.0	0.0	57.9
9023	14Sep1989	0.0	0.0	0.0	0.0	57.9
9024	15Sep1989	0.0	0.0	0.0	0.0	57.9
9025	16Sep1989	0.0	0.0	0.0	0.0	58.1
9026	17Sep1989	0.0	0.0	0.0	0.0	58.1
9027	18Sep1989	0.0	0.0	0.0	0.0	58.1
9028	19Sep1989	0.0	0.0	0.0	0.0	58.1
9029	20Sep1989	0.0	0.0	0.0	0.0	58.1
9030	21Sep1989	0.0	0.0	0.0	0.0	58.1
9031	22Sep1989	0.0	0.0	0.0	0.0	58.1
9032	23Sep1989	0.0	0.0	0.0	0.0	43.4
9033	24Sep1989	0.0	0.0	0.0	0.0	43.4
9034	25Sep1989	0.0	0.0	0.0	0.0	43.4
9035	26Sep1989	0.0	0.0	0.0	0.0	43.4
9036	27Sep1989	0.0	0.0	0.0	0.0	43.4
9037	28Sep1989	0.0	0.0	0.0	0.0	43.4
9038	29Sep1989	0.0	0.0	0.0	0.0	43.4
9039	30Sep1989	0.0	0.0	0.0	0.0	69.3
9040	01Oct1989	0.0	0.0	0.0	0.0	69.3
9041	02Oct1989	0.0	0.0	0.0	0.0	69.3
9042	03Oct1989	0.0	0.0	0.0	0.0	69.3
9043	04Oct1989	0.0	0.0	0.0	0.0	69.3
9044	05Oct1989	0.0	0.0	0.0	0.0	69.3
9045	06Oct1989	0.0	0.0	0.0	0.0	69.3
9046	07Oct1989	0.0	0.0	0.0	0.0	53.0
9047	08Oct1989	0.0	0.0	0.0	0.0	53.0
9048	09Oct1989	0.0	0.0	0.0	0.0	53.0
9049	10Oct1989	0.0	0.0	0.0	0.0	53.0
9050	11Oct1989	0.0	0.0	0.0	0.0	53.0
9051	12Oct1989	0.0	0.0	0.0	0.0	53.0
9052	13Oct1989	0.0	0.0	0.0	0.0	53.0
9053	14Oct1989	0.0	0.0	0.0	0.0	126.9
9054	15Oct1989	0.0	0.0	0.0	0.0	126.9
9055	16Oct1989	0.0	0.0	0.0	0.0	126.9
9056	17Oct1989	0.0	0.0	0.0	0.0	126.9
9057	18Oct1989	0.0	0.0	0.0	0.0	126.9
9058	19Oct1989	0.0	0.0	0.0	0.0	126.9
9059	20Oct1989	0.0	0.0	0.0	0.0	126.9
9060	21Oct1989	0.0	0.0	0.0	0.0	200.8
9061	22Oct1989	0.0	0.0	0.0	0.0	200.8
9062	23Oct1989	0.0	0.0	0.0	0.0	200.8
9063	24Oct1989	0.0	0.0	0.0	0.0	200.8
9064	25Oct1989	0.0	0.0	0.0	0.0	200.8
9065	26Oct1989	0.0	0.0	0.0	0.0	200.8
9066	27Oct1989	0.0	0.0	0.0	0.0	200.8
9067	28Oct1989	0.0	0.0	0.0	0.0	348.3
9068	29Oct1989	0.0	0.0	0.0	0.0	348.3
9069	30Oct1989	0.0	0.0	0.0	0.0	348.3
9070	31Oct1989	0.0	0.0	0.0	0.0	348.3
9071	01Nov1989	0.0	0.0	0.0	0.0	348.3
9072	02Nov1989	0.0	0.0	0.0	0.0	348.3
9073	03Nov1989	0.0	0.0	0.0	0.0	348.3
9074	04Nov1989	0.0	0.0	0.0	0.0	698.8
9075	05Nov1989	0.0	0.0	0.0	0.0	698.8
9076	06Nov1989	0.0	0.0	0.0	0.0	698.8
9077	07Nov1989	0.0	0.0	0.0	0.0	698.8
9078	08Nov1989	0.0	0.0	0.0	0.0	698.8
9079	09Nov1989	0.0	0.0	0.0	0.0	698.8
9080	10Nov1989	0.0	0.0	0.0	0.0	698.8
9081	11Nov1989	0.0	0.0	0.0	0.0	926.0
9082	12Nov1989	0.0	0.0	0.0	0.0	926.0
9083	13Nov1989	0.0	0.0	0.0	0.0	926.0
9084	14Nov1989	0.0	0.0	0.0	0.0	926.0
9085	15Nov1989	0.0	0.0	0.0	0.0	926.0
9086	16Nov1989	0.0	0.0	0.0	0.0	926.0
9087	17Nov1989	0.0	0.0	0.0	0.0	926.0
9088	18Nov1989	0.0	0.0	0.0	0.0	74.3
9089	19Nov1989	0.0	0.0	0.0	0.0	74.3
9090	20Nov1989	0.0	0.0	0.0	0.0	74.3
9091	21Nov1989	0.0	0.0	0.0	0.0	74.3
9092	22Nov1989	0.0	0.0	0.0	0.0	74.3
9093	23Nov1989	0.0	0.0	0.0	0.0	74.3
9094	24Nov1989	0.0	0.0	0.0	0.0	74.3
9095	25Nov1989	0.0	0.0	0.0	0.0	127.1
9096	26Nov1989	0.0	0.0	0.0	0.0	127.1
9097	27Nov1989	0.0	0.0	0.0	0.0	127.1
9098	28Nov1989	0.0	0.0	0.0	0.0	127.1
9099	29Nov1989	0.0	0.0	0.0	0.0	127.1
9100	30Nov1989	0.0	0.0	0.0	0.0	127.1
9101	01Dec1989	0.0	0.0	0.0	0.0	127.1
9102	02Dec1989	0.0	0.0	0.0	0.0	215.3
9103	03Dec1989	0.0	0.0	0.0	0.0	215.3
9104	04Dec1989	0.0	0.0	0.0	0.0	215.3
9105	05Dec1989	0.0	0.0	0.0	0.0	215.3
9106	06Dec1989	0.0	0.0	0.0	0.0	215.3
9107	07Dec1989	0.0	0.0	0.0	0.0	215.3
9108	08Dec1989	0.0	0.0	0.0	0.0	215.3
9109	09Dec1989	0.0	0.0	0.0	0.0	698.8
9110	10Dec1989	0.0	0.0	0.0	0.0	698.8
9111	11Dec1989	0.0	0.0	0.0	0.0	698.8
9112	12Dec1989	0.0	0.0	0.0	0.0	698.8
9113	13Dec1989	0.0	0.0	0.0	0.0	698.8
9114	14Dec1989	0.0	0.0	0.0	0.0	698.8
9115	15Dec1989	0.0	0.0	0.0	0.0	698.8
9116	16Dec1989	0.0	0.0	0.0	0.0	208.7
9117	17Dec1989	0.0	0.0	0.0	0.0	208.7
9118	18Dec1989	0.0	0.0	0.0	0.0	208.7
9119	19Dec1989	0.0	0.0	0.0	0.0	208.7
9120	20Dec1989	0.0	0.0	0.0	0.0	208.7
9121	21Dec1989	0.0	0.0	0.0	0.0	208.7
9122	22Dec1989	0.0	0.0	0.0	0.0	208.7
9123	23Dec1989	0.0	0.0	0.0	0.0	698.8
9124	24Dec1989	0.0	0.0	0.0	0.0	698.8
9125	25Dec1989	0.0	0.0	0.0	0.0	698.8
9126	26Dec1989	0.0	0.0	0.0	0.0	670.8
9127	27Dec1989	0.0	0.0	0.0	0.0	589.9
9128	28Dec1989	0.0	0.0	0.0	0.0	560.2
9129	29Dec1989	0.0	0.0	0.0	0.0	540.4
9130	30Dec1989	0.0	0.0	0.0	0.0	401.3
9131	31Dec1989	0.0	0.0	0.0	0.0	401.3
9132	01Jan1990	0.0	0.0	0.0	0.0	401.3
9133	02Jan1990	0.0	0.0	0.0	0.0	401.3
9134	03Jan1990	0.0	0.0	0.0	0.0	401.3
9135	04Jan1990	0.0	0.0	0.0	0.0	401.3
9136	05Jan1990	0.0	0.0	0.0	0.0	401.3
9137	06Jan1990	0.0	0.0	0.0	0.0	393.6
9138	07Jan1990	0.0	0.0	0.0	0.0	393.6
9139	08Jan1990	0.0	0.0	0.0	0.0	393.6
9140	09Jan1990	0.0	0.0	0.0	0.0	393.6
9141	10Jan1990	0.0	0.0	0.0	0.0	393.6
9142	11Jan1990	0.0	0.0	0.0	0.0	393.6
9143	12Jan1990	0.0	0.0	0.0	0.0	393.6
9144	13Jan1990	0.0	0.0	0.0	0.0	41.7
9145	14Jan1990	0.0	0.0	0.0	0.0	41.7
9146	15Jan1990	0.0	0.0	0.0	0.0	41.7
9147	16Jan1990	0.0	0.0	0.0	0.0	41.7
9148	17Jan1990	0.0	0.0	0.0	0.0	41.7
9149	18Jan1990	0.0	0.0	0.0	0.0	41.7
9150	19Jan1990	0.0	0.0	0.0	0.0	41.7
9151	20Jan1990	0.0	0.0	0.0	0.0	698.8
9152	21Jan1990	0.0	0.0	0.0	0.0	698.8
9153	22Jan1990	0.0	0.0	0.0	2.5	520.0
9154	23Jan1990	0.0	0.0	0.0	42.9	434.5
9155	24Jan1990	0.0	0.0	0.0	49.6	421.2
9156	25Jan1990	0.0	0.0	0.0	63.2	374.6
9157	26Jan1990	0.0	0.0	0.0	58.3	357.2
9158	27Jan1990	0.0	0.0	0.0	0.0	76.1
9159	28Jan1990	0.0	0.0	0.0	0.0	76.1
9160	29Jan1990	0.0	0.0	0.0	0.0	76.1
9161	30Jan1990	0.0	0.0	0.0	0.0	76.1
9162	31Jan1990	0.0	0.0	0.0	0.0	76.1
9163	01Feb1990	0.0	0.0	0.0	0.0	76.1
9164	02Feb1990	0.0	0.0	0.0	0.0	76.1
9165	03Feb1990	0.0	0.0	0.0	0.0	42.4
9166	04Feb1990	0.0	0.0	0.0	0.0	42.4
9167	05Feb1990	0.0	0.0	0.0	0.0	42.4
9168	06Feb1990	0.0	0.0	0.0	0.0	42.4
9169	07Feb1990	0.0	0.0	0.0	0.0	42.4
9170	08Feb1990	0.0	0.0	0.0	0.0	42.4
9171	09Feb1990	0.0	0.0	0.0	0.0	42.4
9172	10Feb1990	0.0	0.0	0.0	0.0	43.4
9173	11Feb1990	0.0	0.0	0.0	0.0	43.4
9174	12Feb1990	0.0	0.0	0.0	0.0	43.4
9175	13Feb1990	0.0	0.0	0.0	0.0	43.4
9176	14Feb1990	0.0	0.0	0.0	0.0	43.4
9177	15Feb1990	0.0	0.0	0.0	0.0	43.4
9178	16Feb1990	0.0	0.0	0.0	0.0	43.4
9179	17Feb1990	0.0	0.0	0.0	0.0	57.9
9180	18Feb1990	0.0	0.0	0.0	0.0	57.9
9181	19Feb1990	0.0	0.0	0.0	0.0	57.9
9182	20Feb1990	0.0	0.0	0.0	0.0	57.9
9183	21Feb1990	0.0	0.0	0.0	0.0	57.9
9184	22Feb1990	0.0	0.0	0.0	0.0	57.9
9185	23Feb1990	0.0	0.0	0.0	0.0	57.9
9186	24Feb1990	0.0	0.0	0.0	0.0	41.1
9187	25Feb1990	0.0	0.0	0.0	0.0	41.1
9188	26Feb1990	0.0	0.0	0.0	0.0	41.1
9189	27Feb1990	0.0	0.0	0.0	0.0	41.1
9190	28Feb1990	0.0	0.0	0.0	0.0	41.1
9191	01Mar1990	0.0	0.0	0.0	0.0	41.1
