Date,Qo,WCA3A_Stg,NESRS2_Stg,Qi,Rain,PET,Za,Year
5/8/1970,1998.19013,10.67984231,7.827886105,1883.37242,0.003221014,1.7297,9.648584906,1970
5/15/1970,2088.819119,10.42507807,7.779068947,1998.19013,0.024609058,1.6219,9.599056604,1970
5/22/1970,1760.541584,10.16576195,7.713116169,2088.819119,3.236121377,1.4353,9.549528302,1970
5/29/1970,1353.133015,10.22786236,7.981071949,1760.541584,1.844411232,1.216,9.5,1970
6/5/1970,1054.943066,10.24783802,7.931987286,1353.133015,3.669023188,1.55,9.545751634,1970
6/12/1970,1433.330714,10.57565276,8.030817986,1054.943066,1.433018116,1.5194,9.591503268,1970
6/19/1970,1501.78708,10.67946561,7.969983578,1433.330714,2.399226812,1.5632,9.637254902,1970
6/26/1970,1766.661714,10.84537125,7.953748226,1501.78708,1.33000471,1.5727,9.683006536,1970
7/3/1970,1771.387021,10.94137096,7.905299664,1766.661714,1.779963768,1.4976,9.72875817,1970
7/10/1970,1973.721686,11.02120336,7.952489853,1771.387021,0.606206884,1.4066,9.774509804,1970
7/17/1970,2843.480347,11.02663898,7.891489506,1973.721686,2.092140942,1.5496,9.820261438,1970
7/24/1970,2645.662352,11.05227248,7.913657665,2843.480347,1.175903986,1.6263,9.866013072,1970
7/31/1970,2743.842381,10.96521695,7.92695713,2645.662352,0.423673188,1.7913,9.911764706,1970
8/7/1970,2706.865634,10.79808935,7.850198746,2743.842381,1.075867754,1.5302,9.95751634,1970
8/14/1970,2544.267939,10.67753124,7.846915245,2706.865634,0.701613406,1.4413,10.00326797,1970
8/21/1970,2239.851126,10.52227275,7.843111992,2544.267939,2.39882971,1.3533,10.04901961,1970
8/28/1970,2163.046524,10.50501378,7.967187881,2239.851126,0.40073913,1.5162,10.09477124,1970
9/4/1970,2179.480148,10.33052953,7.893302917,2163.046524,0.823675,1.4567,10.14052288,1970
9/11/1970,1188.148353,10.21073818,7.857636929,2179.480148,1.110914855,1.1758,10.18627451,1970
9/18/1970,1768.125419,10.21930822,7.899580956,1188.148353,0.668398551,1.1751,10.23202614,1970
9/25/1970,1668.776745,10.13666821,7.892652988,1768.125419,1.573056522,1.0753,10.27777778,1970
10/2/1970,1253.888803,10.14098549,7.891492844,1668.776745,1.376201812,1.0581,10.32352941,1970
10/9/1970,1645.80563,10.19997501,7.941234112,1253.888803,0.389801812,1.0229,10.36928105,1970
10/16/1970,2183.068079,10.16850026,7.942265511,1645.80563,1.60498442,0.892,10.41503268,1970
10/23/1970,1750.913688,10.24975999,8.107753754,2183.068079,0.046025725,1.1101,10.46078431,1970
10/30/1970,2093.414415,10.18010902,8.007674217,1750.913688,0.380053261,0.8715,10.5,1970
11/6/1970,2051.467445,10.10500813,7.988127232,2093.414415,0.008282246,1.0085,10.5,1970
11/13/1970,1933.945989,9.971545537,7.958152294,2051.467445,0.038767754,0.8187,10.5,1970
11/20/1970,1933.945989,9.840473811,7.936666012,1933.945989,0.006819928,0.9356,10.5,1970
11/27/1970,1051.678228,9.697385152,7.902553082,1933.945989,0.002451812,0.9737,10.5,1970
12/4/1970,1208.637574,9.593593597,7.761415958,1051.678228,0.001037681,0.9496,10.5,1970
12/11/1970,902.7177032,9.467645327,7.735492706,1208.637574,0.029878261,0.818,10.5,1970
12/18/1970,897.6143556,9.364713351,7.639985561,902.7177032,0.003310507,0.8342,10.5,1970
12/25/1970,1098.009922,9.253096898,7.568542004,897.6143556,0.092774275,0.8753,10.5,1970
1/1/1971,761.5603929,9.122555733,7.552722454,1098.009922,0.106871014,0.8092,10.5,1971
1/8/1971,670.0695533,9.032417297,7.417178154,761.5603929,0.000428623,0.7772,10.45731707,1971
1/15/1971,488.9229729,8.939829826,7.291556835,670.0695533,0.653846739,0.8756,10.41463415,1971
1/22/1971,724.2980931,8.905176481,7.224884987,488.9229729,0.015046377,0.9584,10.37195122,1971
1/29/1971,110.2369597,8.803973516,7.168041706,724.2980931,0.001036957,0.9452,10.32926829,1971
2/5/1971,46.32452327,8.718893051,6.980191231,110.2369597,0.388109783,0.8,10.28658537,1971
2/12/1971,95.53585771,8.669981639,6.864449501,46.32452327,0.402550362,1.0397,10.24292453,1971
2/19/1971,122.3080852,8.614481926,6.75357914,95.53585771,0.380756522,1.0899,10.19339623,1971
2/26/1971,125.6129025,8.53084151,6.639708996,122.3080852,0.001487681,1.3045,10.14386792,1971
3/5/1971,125.1725015,8.432246844,6.51530838,125.6129025,0.094285507,1.0991,10.09433962,1971
3/12/1971,23.24564312,8.360245546,6.412077904,125.1725015,0.044512319,1.15,10.04481132,1971
3/19/1971,100.3197954,8.288342635,6.309316158,23.24564312,0.001682971,1.2969,9.995283019,1971
3/26/1971,54.19101758,8.206178029,6.186265945,100.3197954,0.148804348,1.2809,9.945754717,1971
4/2/1971,15.03870687,8.13282601,6.097270012,54.19101758,0.034101812,1.1579,9.896226415,1971
4/9/1971,1.461441736,8.060997804,5.979483128,15.03870687,0,1.578,9.846698113,1971
4/16/1971,2.121447707,7.965875944,5.796820164,1.461441736,0.01163913,1.534,9.797169811,1971
4/23/1971,1.767873055,7.876474698,5.594562531,2.121447707,0.003855797,1.4781,9.747641509,1971
4/30/1971,2.357164114,7.790086269,5.403064728,1.767873055,0.252728261,1.558,9.698113208,1971
5/7/1971,2.475022325,7.71695439,5.248794556,2.357164114,1.021405797,1.6117,9.648584906,1971
5/14/1971,47.73257274,7.63669761,5.088322163,2.475022325,3.023874275,1.5059,9.599056604,1971
5/21/1971,46.22156167,7.797228336,5.128457069,47.73257274,0.262839493,1.697,9.549528302,1971
5/28/1971,61.68415724,7.71016709,5.086281776,46.22156167,0.292931522,1.7315,9.5,1971
6/4/1971,64.51275473,7.633152644,4.992389202,61.68415724,3.337653261,1.4059,9.545751634,1971
6/11/1971,56.31224553,7.85267814,5.196538448,64.51275473,1.773296014,1.4535,9.591503268,1971
6/18/1971,66.96703333,7.852324645,5.306152344,56.31224553,1.606872826,1.6066,9.637254902,1971
6/25/1971,43.37182052,7.903075218,5.430800915,66.96703333,1.124667754,1.4768,9.683006536,1971
7/2/1971,39.10535341,7.888906956,5.509916782,43.37182052,1.158047826,1.6029,9.72875817,1971
7/9/1971,74.74566933,7.872631868,5.55769062,39.10535341,0.73371558,1.7717,9.774509804,1971
7/16/1971,80.68572199,7.80077378,5.550645828,74.74566933,2.299196377,1.6246,9.820261438,1971
7/23/1971,87.20365173,7.873845418,5.523593426,80.68572199,0.969656522,1.4946,9.866013072,1971
7/30/1971,88.43140192,7.853272438,5.489868164,87.20365173,1.827726812,1.3468,9.911764706,1971
8/6/1971,106.4165648,7.993513902,5.507223129,88.43140192,1.133142754,1.3662,9.95751634,1971
8/13/1971,109.4101634,8.005013148,5.459245682,106.4165648,1.545468841,1.1629,10.00326797,1971
8/20/1971,122.7045663,8.026616097,5.549412251,109.4101634,0.823269928,1.3455,10.04901961,1971
8/27/1971,94.5007334,8.063241482,5.564269543,122.7045663,1.418783333,1.1996,10.09477124,1971
9/3/1971,111.9181504,8.077112516,5.740592003,94.5007334,2.748354348,1.1258,10.14052288,1971
9/10/1971,615.470397,8.195607662,5.841380119,111.9181504,3.050175,1.3038,10.18627451,1971
9/17/1971,253.4172557,8.31570975,5.994101048,615.470397,0.153035507,1.2383,10.23202614,1971
9/24/1971,103.2437843,8.234130224,6.14703989,253.4172557,0.165746014,1.152,10.27777778,1971
10/1/1971,95.1115731,8.162074089,6.224650383,103.2437843,1.164711232,1.2879,10.32352941,1971
10/8/1971,36.46532898,8.153808753,6.241670132,95.1115731,1.557656522,0.9476,10.36928105,1971
10/15/1971,153.2863827,8.21826299,6.335268497,36.46532898,1.079237681,0.937,10.41503268,1971
10/22/1971,623.8619015,8.240481377,6.341212749,153.2863827,0.814605072,0.9709,10.46078431,1971
10/29/1971,946.1994289,8.627014478,6.427266598,623.8619015,1.897092029,0.7325,10.5,1971
11/5/1971,987.4374799,8.912985802,6.707037926,946.1994289,0.268876449,0.7361,10.5,1971
11/12/1971,720.3591372,8.957023938,6.931894779,987.4374799,0,1.0428,10.5,1971
11/19/1971,675.84608,9.180347761,6.940815449,720.3591372,0.036716304,0.9117,10.5,1971
11/26/1971,1225.049347,9.411068598,6.917430878,675.84608,0.052927174,0.7999,10.5,1971
12/3/1971,940.4166417,9.418339094,7.037710667,1225.049347,0.072407609,0.6934,10.5,1971
12/10/1971,971.7638701,9.406729062,7.093666077,940.4166417,0.004782971,0.9128,10.5,1971
12/17/1971,987.4374799,9.334639867,7.100116253,971.7638701,1.838497101,0.7403,10.5,1971
12/24/1971,1239.439705,9.391713142,7.317874908,987.4374799,0.337764493,0.9233,10.5,1971
12/31/1971,698.7711229,9.346212705,7.448079586,1239.439705,0.150830072,0.7911,10.5,1971
1/7/1972,1426.298555,9.312218666,7.396701813,698.7711229,0.022498188,0.8897,10.45731707,1972
1/14/1972,809.1501453,9.22576491,7.435443878,1426.298555,0.203260145,0.8294,10.41463415,1972
1/21/1972,159.0614288,9.202294032,7.333751202,809.1501453,0.441721377,0.7608,10.37195122,1972
1/28/1972,1179.439216,9.267052968,7.203244209,159.0614288,1.230730797,0.7982,10.32926829,1972
2/4/1972,698.7711229,9.276415825,7.36702919,1179.439216,1.042038768,0.7455,10.28658537,1972
2/11/1972,1152.010414,9.287556012,7.400810719,698.7711229,0.102613768,0.7908,10.24292453,1972
2/18/1972,1220.582418,9.184813499,7.468980789,1152.010414,0.00177971,1.2109,10.19339623,1972
2/25/1972,1208.636928,9.056630452,7.464872837,1220.582418,0.21077971,1.1348,10.14386792,1972
3/3/1972,698.7711229,8.956705411,7.453613281,1208.636928,0.340343478,1.0106,10.09433962,1972
3/10/1972,698.7711229,8.881743431,7.385202408,698.7711229,0.064982609,1.3138,10.04481132,1972
3/17/1972,515.2996131,8.777195295,7.278448105,698.7711229,0.287328623,1.2395,9.995283019,1972
3/24/1972,727.2604658,8.693941752,7.170045853,515.2996131,2.657092029,1.1943,9.945754717,1972
3/31/1972,698.7711229,8.830822627,7.253755569,727.2604658,0.40991087,1.2976,9.896226415,1972
4/7/1972,698.7711229,8.745651881,7.294298172,698.7711229,0.250767391,1.3969,9.846698113,1972
4/14/1972,698.7711229,8.65083758,7.254729748,698.7711229,0.209224638,1.5794,9.797169811,1972
4/21/1972,478.8343016,8.526555061,7.150878429,698.7711229,0.275042029,1.5508,9.747641509,1972
4/28/1972,23.5952128,8.424463908,7.025126457,478.8343016,1.738880797,1.3364,9.698113208,1972
5/5/1972,801.9714744,8.443824768,6.976697922,23.5952128,2.202486957,1.4677,9.648584906,1972
5/12/1972,698.7711229,8.498476346,7.164012432,801.9714744,3.750488768,1.0976,9.599056604,1972
5/19/1972,506.88456,8.811775525,7.531169891,698.7711229,0.426522826,1.5068,9.549528302,1972
5/26/1972,507.2145753,8.951060613,7.38010931,506.88456,1.523285145,1.3386,9.5,1972
6/2/1972,337.92304,9.217433294,7.40084219,507.2145753,1.978122826,1.3647,9.545751634,1972
6/9/1972,1719.304185,9.430776278,7.424869537,337.92304,1.818636957,1.1498,9.591503268,1972
6/16/1972,1464.102269,9.656931877,7.618955135,1719.304185,2.544520652,1.2011,9.637254902,1972
6/23/1972,1701.438553,10.02646224,7.737755775,1464.102269,0.467229348,1.5107,9.683006536,1972
6/30/1972,1828.572921,10.15269311,7.731315136,1701.438553,0.449542029,1.8306,9.72875817,1972
7/7/1972,1761.844195,10.12832451,7.677909374,1828.572921,1.728235507,1.3137,9.774509804,1972
7/14/1972,1936.954055,10.188749,7.771231174,1761.844195,1.425784058,1.1711,9.820261438,1972
7/21/1972,1963.420607,10.23484008,7.906649113,1936.954055,0.310099638,1.584,9.866013072,1972
7/28/1972,2024.491732,10.11648655,7.842954159,1963.420607,0.586552174,1.7735,9.911764706,1972
8/4/1972,1755.348598,9.94897143,7.794487953,2024.491732,0.499255435,1.4298,9.95751634,1972
8/11/1972,1645.740567,9.821713765,7.774752617,1755.348598,1.831381522,1.3021,10.00326797,1972
8/18/1972,1097.152688,9.883144061,7.814332008,1645.740567,2.117443841,1.3576,10.04901961,1972
8/25/1972,1316.583225,9.902513504,7.85050106,1097.152688,2.065863406,1.1639,10.09477124,1972
9/1/1972,1803.023542,9.937414487,7.919304848,1316.583225,0.291616667,1.3036,10.14052288,1972
9/8/1972,1819.578394,9.796880404,7.866257191,1803.023542,0.744635145,1.3089,10.18627451,1972
9/15/1972,0,9.691923141,7.820042133,1819.578394,0.554598551,1.4827,10.23202614,1972
9/22/1972,1968.372747,9.63952446,7.601020336,0,0.657855797,1.3113,10.27777778,1972
9/29/1972,1549.728286,9.515812874,7.718908787,1968.372747,1.138828623,1.1314,10.32352941,1972
10/6/1972,1759.404613,9.454020818,7.917469502,1549.728286,0.208943478,1.4504,10.36928105,1972
10/13/1972,1498.406307,9.281424522,7.847067833,1759.404613,0.388963043,1.3627,10.41503268,1972
10/20/1972,1498.406307,9.148246129,7.86554718,1498.406307,0.040411957,1.2962,10.46078431,1972
10/27/1972,1279.190123,8.995580355,7.814208984,1498.406307,0.447594203,1.0936,10.5,1972
11/3/1972,946.6156864,8.919561068,7.782707691,1279.190123,0.51638442,0.8663,10.5,1972
11/10/1972,946.6156864,8.872873942,7.798715115,946.6156864,1.201764493,0.734,10.5,1972
11/17/1972,946.5085092,8.881945292,7.81069994,946.6156864,0.243900362,0.8187,10.5,1972
11/24/1972,1199.864659,8.800018946,7.712169647,946.5085092,0.390285507,0.789,10.5,1972
12/1/1972,1017.503036,8.731287638,7.665812969,1199.864659,0.262265217,0.7733,10.5,1972
12/8/1972,698.7711229,8.691129367,7.610398769,1017.503036,0.216025362,0.9526,10.5,1972
12/15/1972,698.7711229,8.647692045,7.521185875,698.7711229,1.087943841,0.6853,10.5,1972
12/22/1972,770.5478112,8.668337186,7.519182205,698.7711229,0.012743116,0.9876,10.5,1972
12/29/1972,506.106548,8.592966715,7.397836685,770.5478112,0.004044928,0.8393,10.5,1972
1/5/1973,292.9925854,8.529748281,7.2654562,506.106548,1.168833333,0.6399,10.45731707,1973
1/12/1973,657.2237504,8.561848958,7.28856945,292.9925854,0.012342754,0.8751,10.41463415,1973
1/19/1973,521.8993544,8.499819756,7.247723103,657.2237504,0.35912971,0.7154,10.37195122,1973
1/26/1973,482.5625758,8.464485168,7.21274662,521.8993544,0.474585507,0.7647,10.32926829,1973
2/2/1973,454.9160711,8.434789658,7.174973965,482.5625758,0.133972826,0.8282,10.28658537,1973
2/9/1973,404.6094335,8.383271853,7.083662987,454.9160711,0.295598551,0.8555,10.24292453,1973
2/16/1973,375.6762769,8.340169907,7.023897648,404.6094335,0.203637681,0.937,10.19339623,1973
2/23/1973,304.6177819,8.29487896,6.947087765,375.6762769,0.078415217,1.1254,10.14386792,1973
3/2/1973,161.1703517,8.244788329,6.838093758,304.6177819,0.332536957,1.1396,10.09433962,1973
3/9/1973,48.65186612,8.179688772,6.720571995,161.1703517,0.204789855,1.4157,10.04481132,1973
3/16/1973,222.6464774,8.10594972,6.549454689,48.65186612,0.696443116,1.239,9.995283019,1973
3/23/1973,382.6511017,8.065649827,6.462487221,222.6464774,1.448317029,1.2053,9.945754717,1973
3/30/1973,231.2956777,8.125903447,6.470081806,382.6511017,0.091564493,1.0883,9.896226415,1973
4/6/1973,48.03900354,8.056510131,6.397136211,231.2956777,0.004769203,1.3973,9.846698113,1973
4/13/1973,33.80173421,7.96790266,6.263416767,48.03900354,0.027203261,1.6829,9.797169811,1973
4/20/1973,20.62518607,7.866841157,6.107335091,33.80173421,0.372682246,1.4789,9.747641509,1973
4/27/1973,6.010768504,7.815645536,6.063683033,20.62518607,0.155186232,1.6316,9.698113208,1973
5/4/1973,2.475022325,7.728382587,5.885262489,6.010768504,0.414894565,1.5023,9.648584906,1973
5/11/1973,2.475022325,7.658552965,5.671868801,2.475022325,0.35287029,1.4797,9.599056604,1973
5/18/1973,14.54370246,7.600122293,5.476079464,2.475022325,0.341528986,1.4652,9.549528302,1973
5/25/1973,50.51402635,7.533617973,5.339942932,14.54370246,0.516986232,1.7866,9.5,1973
6/1/1973,65.01647724,7.463137786,5.1380229,50.51402635,1.628494565,1.6243,9.545751634,1973
6/8/1973,63.89387696,7.487925371,5.069490433,65.01647724,2.046667029,1.5367,9.591503268,1973
6/15/1973,53.03619255,7.681558132,5.052517414,63.89387696,3.305858333,1.2345,9.637254902,1973
6/22/1973,50.49045492,7.915198326,5.200035095,53.03619255,1.302010507,1.3193,9.683006536,1973
6/29/1973,82.47717338,7.906172117,5.328126907,50.49045492,1.755353261,1.3877,9.72875817,1973
7/6/1973,51.76332292,7.930122217,5.389129639,82.47717338,2.849642754,1.2769,9.774509804,1973
7/13/1973,51.03260103,8.131931464,5.582187176,51.76332292,1.284006522,1.3716,9.820261438,1973
7/20/1973,272.4361277,8.136143525,5.662603855,51.03260103,1.765464493,1.2775,9.866013072,1973
7/27/1973,703.7728537,8.157672564,5.732776642,272.4361277,1.146288406,1.2608,9.911764706,1973
8/3/1973,373.4219437,8.185197989,5.773829937,703.7728537,1.882820652,1.3208,9.95751634,1973
8/10/1973,248.657242,8.237748782,5.879150391,373.4219437,1.285668478,1.193,10.00326797,1973
8/17/1973,561.7092923,8.249879678,6.041059494,248.657242,2.503164855,1.1324,10.04901961,1973
8/24/1973,749.9000053,8.351281484,6.49915266,561.7092923,1.746534783,0.9817,10.09477124,1973
8/31/1973,922.2721298,8.419734955,6.917125702,749.9000053,0.782972464,1.0911,10.14052288,1973
9/7/1973,778.3553988,8.398663203,7.088562965,922.2721298,0.624934058,1.2363,10.18627451,1973
9/14/1973,445.1305364,8.408384959,7.053410053,778.3553988,2.042913043,1.1642,10.23202614,1973
9/21/1973,713.1492775,8.715116183,7.137994289,445.1305364,1.000048551,1.0384,10.27777778,1973
9/28/1973,728.822896,8.882390976,7.21559,713.1492775,0.649515942,0.989,10.32352941,1973
10/5/1973,768.0681516,8.903458595,7.26209259,728.822896,0.723347826,1.0082,10.36928105,1973
10/12/1973,897.5284535,8.875519117,7.294704914,768.0681516,0.196175362,0.9804,10.41503268,1973
10/19/1973,1316.704379,8.85085392,7.317739964,897.5284535,0.242866304,1.1462,10.46078431,1973
10/26/1973,1266.804813,8.872084936,7.383275509,1316.704379,0.344121014,1.0019,10.5,1973
11/2/1973,556.9670353,8.870169004,7.413496971,1266.804813,0.048062319,1.0347,10.5,1973
11/9/1973,255.634437,8.836922646,7.259752274,556.9670353,0.026738043,1.0112,10.5,1973
11/16/1973,497.0784493,8.807540576,7.04997921,255.634437,0.02859058,0.9957,10.5,1973
11/23/1973,647.3825636,8.753486633,6.956465721,497.0784493,0.027122101,1.0326,10.5,1973
11/30/1973,346.1495391,8.680899938,6.941370964,647.3825636,0.276229348,0.7755,10.5,1973
12/7/1973,448.9190023,8.641561826,6.870571136,346.1495391,0.258896377,0.7511,10.5,1973
12/14/1973,559.6070614,8.601127942,6.80939436,448.9190023,0.745112681,0.6472,10.5,1973
12/21/1973,191.8967309,8.597627322,6.880679131,559.6070614,0.055116667,0.8439,10.5,1973
12/28/1973,390.2713021,8.565736771,6.747631073,191.8967309,0.137767029,0.7638,10.5,1973
1/4/1974,698.7711229,8.535282771,6.672552109,390.2713021,0.160424638,0.8765,10.45731707,1974
1/11/1974,668.2266332,8.494214376,6.724936962,698.7711229,0.404475725,0.9029,10.41463415,1974
1/18/1974,650.35743,8.477152824,6.849424362,668.2266332,0.030198913,1.0162,10.37195122,1974
1/25/1974,488.2282982,8.414609591,6.827950954,650.35743,0.090226449,0.9197,10.32926829,1974
2/1/1974,289.037658,8.36533006,6.774600029,488.2282982,0.026290942,1.1219,10.28658537,1974
2/8/1974,234.8935947,8.310456594,6.656264782,289.037658,0.024431159,1.0299,10.24292453,1974
2/15/1974,392.3738032,8.263791084,6.551907063,234.8935947,0.017644928,1.1438,10.19339623,1974
2/22/1974,540.8245069,8.207553228,6.449850559,392.3738032,2.42754E-05,1.2422,10.14386792,1974
3/1/1974,381.7938871,8.140090466,6.416894913,540.8245069,0.005216304,1.2853,10.09433962,1974
3/8/1974,233.3654313,8.065360546,6.365084648,381.7938871,0.101163768,1.3027,10.04481132,1974
3/15/1974,108.7359793,7.996423562,6.288527966,233.3654313,0.014107246,1.211,9.995283019,1974
3/22/1974,24.04307429,7.927657127,6.181558132,108.7359793,0.020336232,1.5007,9.945754717,1974
3/29/1974,1.060723854,7.841992537,6.015432835,24.04307429,0.22558587,1.4799,9.896226415,1974
4/5/1974,2.12144769,7.766664505,5.846819878,1.060723854,0.364958333,1.5532,9.846698113,1974
4/12/1974,1.791444688,7.723723253,5.616467476,2.12144769,0.1562,1.6215,9.797169811,1974
4/19/1974,1.697158125,7.640438239,5.430204868,1.791444688,0.250889855,1.7657,9.747641509,1974
4/26/1974,24.45884536,7.57404693,5.252988815,1.697158125,0.004103986,1.4501,9.698113208,1974
5/3/1974,59.04346088,7.502863566,5.072010517,24.45884536,0.604146377,1.3939,9.648584906,1974
