index	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
Strcuture	Vero	Okee	Stuart	CPoint	MHaven	LaBell	WPBIA	BGlade	DevGar	FtMyer	Naples	FTL	EverGl	MIA	TTrail	Homest	Flamin
6/11/1987	0.00	0.17	0.19	0.19	0.18	0.16	0.21	0.19	0.18	0.16	0.16	0.22	0.18	0.23	0.19	0.23	0.23
6/12/1987	0.00	0.19	0.21	0.19	0.19	0.18	0.20	0.19	0.18	0.18	0.18	0.20	0.19	0.20	0.19	0.22	0.23
6/13/1987	0.00	0.22	0.23	0.22	0.22	0.22	0.22	0.21	0.22	0.22	0.22	0.22	0.21	0.23	0.21	0.23	0.24
6/14/1987	0.00	0.20	0.20	0.21	0.22	0.24	0.24	0.23	0.23	0.24	0.23	0.22	0.23	0.23	0.22	0.23	0.23
6/15/1987	0.00	0.22	0.18	0.20	0.22	0.23	0.23	0.22	0.22	0.21	0.18	0.19	0.22	0.22	0.22	0.22	0.22
6/16/1987	0.00	0.17	0.18	0.17	0.16	0.19	0.15	0.16	0.17	0.22	0.21	0.20	0.19	0.19	0.18	0.20	0.21
6/17/1987	0.00	0.18	0.19	0.19	0.18	0.20	0.19	0.18	0.17	0.21	0.22	0.16	0.19	0.18	0.18	0.18	0.21
6/18/1987	0.00	0.20	0.22	0.21	0.19	0.18	0.23	0.21	0.19	0.16	0.18	0.23	0.17	0.23	0.20	0.23	0.22
6/19/1987	0.00	0.18	0.18	0.17	0.18	0.17	0.19	0.18	0.17	0.18	0.16	0.18	0.16	0.20	0.17	0.21	0.20
6/20/1987	0.00	0.22	0.21	0.20	0.21	0.20	0.23	0.21	0.20	0.21	0.21	0.20	0.20	0.21	0.20	0.21	0.21
6/21/1987	0.00	0.20	0.19	0.18	0.20	0.20	0.19	0.19	0.20	0.22	0.22	0.15	0.20	0.16	0.18	0.17	0.19
6/22/1987	0.00	0.17	0.18	0.17	0.18	0.19	0.16	0.16	0.18	0.21	0.22	0.15	0.20	0.15	0.18	0.18	0.21
6/23/1987	0.00	0.18	0.18	0.17	0.18	0.18	0.17	0.18	0.17	0.19	0.18	0.18	0.18	0.19	0.19	0.21	0.21
6/24/1987	0.00	0.18	0.18	0.16	0.17	0.21	0.16	0.17	0.18	0.21	0.20	0.17	0.21	0.16	0.19	0.18	0.22
6/25/1987	0.00	0.20	0.21	0.20	0.20	0.21	0.18	0.19	0.20	0.22	0.22	0.19	0.21	0.19	0.21	0.21	0.22
6/26/1987	0.00	0.19	0.19	0.17	0.18	0.19	0.19	0.19	0.19	0.18	0.17	0.18	0.20	0.18	0.20	0.19	0.19
6/27/1987	0.00	0.18	0.19	0.18	0.19	0.19	0.18	0.18	0.19	0.20	0.19	0.19	0.21	0.18	0.21	0.20	0.21
6/28/1987	0.00	0.18	0.18	0.17	0.17	0.18	0.17	0.17	0.18	0.19	0.20	0.18	0.18	0.19	0.18	0.20	0.21
6/29/1987	0.00	0.16	0.17	0.16	0.15	0.18	0.16	0.16	0.16	0.19	0.18	0.17	0.19	0.17	0.18	0.20	0.21
6/30/1987	0.00	0.19	0.20	0.19	0.19	0.17	0.21	0.20	0.19	0.17	0.18	0.21	0.17	0.21	0.20	0.22	0.23
7/1/1987	0.00	0.18	0.21	0.18	0.18	0.17	0.19	0.18	0.17	0.17	0.17	0.21	0.17	0.21	0.17	0.21	0.21
7/2/1987	0.00	0.19	0.21	0.18	0.18	0.18	0.19	0.18	0.18	0.19	0.20	0.20	0.20	0.20	0.19	0.21	0.21
7/3/1987	0.00	0.22	0.22	0.21	0.21	0.20	0.23	0.22	0.21	0.20	0.19	0.22	0.22	0.23	0.23	0.24	0.24
7/4/1987	0.00	0.19	0.22	0.22	0.21	0.19	0.23	0.22	0.21	0.21	0.21	0.23	0.22	0.24	0.23	0.24	0.24
7/5/1987	0.00	0.16	0.21	0.18	0.16	0.14	0.21	0.18	0.16	0.16	0.19	0.23	0.18	0.23	0.19	0.24	0.23
7/6/1987	0.00	0.19	0.20	0.19	0.17	0.16	0.21	0.19	0.17	0.18	0.19	0.21	0.18	0.21	0.19	0.21	0.23
7/7/1987	0.00	0.17	0.21	0.18	0.16	0.15	0.17	0.16	0.15	0.19	0.21	0.22	0.17	0.20	0.18	0.22	0.24
7/8/1987	0.00	0.20	0.23	0.22	0.21	0.21	0.23	0.21	0.20	0.22	0.23	0.23	0.21	0.23	0.20	0.22	0.22
7/9/1987	0.00	0.20	0.22	0.20	0.19	0.17	0.21	0.19	0.18	0.17	0.18	0.21	0.18	0.21	0.19	0.20	0.20
7/10/1987	0.00	0.17	0.21	0.18	0.15	0.16	0.22	0.19	0.15	0.14	0.16	0.23	0.15	0.22	0.18	0.21	0.19
7/11/1987	0.00	0.19	0.21	0.20	0.18	0.16	0.22	0.20	0.17	0.17	0.19	0.22	0.14	0.22	0.18	0.21	0.21
7/12/1987	0.00	0.20	0.22	0.22	0.20	0.19	0.22	0.21	0.19	0.20	0.21	0.23	0.20	0.22	0.20	0.22	0.23
7/13/1987	0.00	0.19	0.21	0.20	0.19	0.20	0.21	0.20	0.19	0.21	0.22	0.20	0.21	0.20	0.19	0.20	0.22
7/14/1987	0.00	0.21	0.21	0.20	0.19	0.21	0.20	0.19	0.19	0.22	0.22	0.19	0.23	0.19	0.20	0.21	0.23
7/15/1987	0.00	0.18	0.17	0.17	0.17	0.18	0.16	0.17	0.17	0.19	0.20	0.18	0.21	0.18	0.19	0.19	0.20
7/16/1987	0.00	0.16	0.16	0.17	0.17	0.18	0.18	0.17	0.18	0.17	0.17	0.17	0.18	0.17	0.18	0.17	0.17
7/17/1987	0.00	0.16	0.19	0.16	0.16	0.15	0.17	0.16	0.16	0.16	0.17	0.18	0.16	0.18	0.16	0.18	0.18
7/18/1987	0.00	0.18	0.20	0.18	0.18	0.17	0.19	0.17	0.17	0.17	0.17	0.19	0.17	0.19	0.18	0.19	0.19
7/19/1987	0.00	0.18	0.20	0.17	0.17	0.17	0.18	0.17	0.16	0.16	0.17	0.19	0.17	0.18	0.17	0.18	0.18
7/20/1987	0.00	0.19	0.22	0.18	0.17	0.16	0.20	0.17	0.16	0.15	0.17	0.21	0.16	0.20	0.17	0.20	0.21
7/21/1987	0.00	0.18	0.21	0.18	0.17	0.17	0.19	0.18	0.18	0.17	0.18	0.19	0.20	0.20	0.18	0.19	0.20
7/22/1987	0.00	0.20	0.22	0.21	0.22	0.22	0.21	0.20	0.21	0.23	0.22	0.23	0.21	0.23	0.21	0.23	0.23
7/23/1987	0.00	0.22	0.23	0.23	0.24	0.24	0.23	0.24	0.24	0.25	0.25	0.23	0.24	0.24	0.24	0.23	0.25
7/24/1987	0.00	0.16	0.16	0.19	0.19	0.20	0.18	0.19	0.20	0.21	0.23	0.22	0.21	0.22	0.21	0.22	0.23
7/25/1987	0.00	0.16	0.22	0.19	0.16	0.14	0.20	0.18	0.17	0.18	0.21	0.23	0.18	0.22	0.19	0.22	0.24
7/26/1987	0.00	0.16	0.20	0.16	0.15	0.15	0.18	0.16	0.15	0.16	0.16	0.19	0.14	0.18	0.15	0.18	0.19
7/27/1987	0.00	0.18	0.19	0.18	0.18	0.18	0.18	0.17	0.17	0.17	0.17	0.18	0.16	0.18	0.17	0.19	0.19
7/28/1987	0.00	0.17	0.20	0.19	0.17	0.18	0.18	0.18	0.17	0.18	0.17	0.21	0.20	0.22	0.21	0.22	0.22
7/29/1987	0.00	0.20	0.21	0.19	0.19	0.20	0.20	0.19	0.19	0.20	0.21	0.21	0.20	0.20	0.19	0.20	0.22
7/30/1987	0.00	0.19	0.18	0.17	0.19	0.19	0.20	0.18	0.18	0.18	0.16	0.18	0.20	0.19	0.19	0.20	0.20
7/31/1987	0.00	0.16	0.18	0.17	0.15	0.17	0.16	0.16	0.14	0.17	0.17	0.19	0.18	0.18	0.16	0.18	0.18
8/1/1987	0.00	0.14	0.17	0.16	0.14	0.14	0.14	0.14	0.13	0.17	0.19	0.17	0.15	0.16	0.16	0.17	0.18
8/2/1987	0.00	0.14	0.16	0.16	0.13	0.16	0.16	0.14	0.14	0.17	0.17	0.18	0.17	0.17	0.18	0.17	0.18
8/3/1987	0.00	0.17	0.19	0.16	0.15	0.16	0.15	0.15	0.16	0.17	0.19	0.18	0.19	0.18	0.19	0.20	0.21
8/4/1987	0.00	0.17	0.21	0.17	0.16	0.18	0.16	0.16	0.16	0.20	0.21	0.21	0.19	0.19	0.19	0.21	0.22
8/5/1987	0.00	0.21	0.21	0.19	0.19	0.20	0.21	0.19	0.19	0.21	0.21	0.21	0.20	0.22	0.20	0.22	0.22
8/6/1987	0.00	0.18	0.21	0.20	0.17	0.16	0.22	0.18	0.16	0.17	0.19	0.23	0.17	0.23	0.18	0.24	0.23
8/7/1987	0.00	0.23	0.22	0.23	0.22	0.21	0.25	0.23	0.21	0.21	0.21	0.24	0.23	0.25	0.24	0.26	0.26
8/8/1987	0.00	0.24	0.23	0.25	0.23	0.22	0.26	0.24	0.23	0.22	0.22	0.24	0.24	0.25	0.24	0.26	0.26
8/9/1987	0.00	0.18	0.15	0.19	0.21	0.22	0.18	0.21	0.21	0.23	0.23	0.21	0.23	0.23	0.22	0.23	0.23
8/10/1987	0.00	0.16	0.17	0.17	0.17	0.17	0.16	0.17	0.17	0.19	0.20	0.18	0.18	0.16	0.17	0.16	0.19
8/11/1987	0.00	0.16	0.17	0.16	0.15	0.16	0.17	0.16	0.15	0.16	0.15	0.14	0.16	0.16	0.17	0.16	0.17
8/12/1987	0.00	0.16	0.16	0.15	0.17	0.17	0.14	0.15	0.17	0.17	0.17	0.15	0.18	0.15	0.17	0.18	0.20
8/13/1987	0.00	0.16	0.17	0.16	0.15	0.16	0.15	0.15	0.15	0.17	0.18	0.16	0.16	0.15	0.16	0.17	0.20
8/14/1987	0.00	0.15	0.18	0.16	0.15	0.16	0.17	0.16	0.15	0.19	0.19	0.17	0.19	0.18	0.18	0.19	0.22
8/15/1987	0.00	0.22	0.22	0.22	0.21	0.21	0.23	0.22	0.21	0.22	0.22	0.22	0.24	0.23	0.23	0.23	0.24
8/16/1987	0.00	0.22	0.23	0.21	0.21	0.21	0.23	0.21	0.20	0.22	0.23	0.23	0.21	0.24	0.21	0.23	0.24
8/17/1987	0.00	0.19	0.22	0.19	0.19	0.18	0.21	0.19	0.18	0.18	0.20	0.22	0.18	0.22	0.20	0.22	0.23
8/18/1987	0.00	0.20	0.23	0.20	0.20	0.18	0.22	0.20	0.19	0.19	0.19	0.23	0.19	0.23	0.20	0.23	0.24
8/19/1987	0.00	0.20	0.23	0.21	0.19	0.17	0.22	0.20	0.18	0.18	0.20	0.22	0.17	0.21	0.18	0.21	0.22
8/20/1987	0.00	0.20	0.23	0.21	0.19	0.18	0.22	0.20	0.18	0.21	0.21	0.22	0.17	0.21	0.18	0.20	0.20
8/21/1987	0.00	0.18	0.21	0.18	0.18	0.16	0.18	0.17	0.17	0.18	0.19	0.19	0.16	0.18	0.16	0.16	0.15
8/22/1987	0.00	0.15	0.17	0.17	0.18	0.17	0.16	0.16	0.17	0.17	0.20	0.17	0.16	0.18	0.16	0.18	0.18
8/23/1987	0.00	0.18	0.20	0.18	0.19	0.19	0.19	0.18	0.19	0.19	0.18	0.20	0.16	0.19	0.17	0.19	0.19
8/24/1987	0.00	0.21	0.21	0.19	0.21	0.20	0.18	0.18	0.20	0.20	0.20	0.18	0.17	0.18	0.17	0.17	0.19
8/25/1987	0.00	0.17	0.18	0.16	0.16	0.15	0.18	0.15	0.15	0.17	0.18	0.18	0.15	0.17	0.15	0.17	0.18
8/26/1987	0.00	0.20	0.20	0.20	0.19	0.19	0.22	0.19	0.18	0.18	0.18	0.20	0.17	0.20	0.17	0.18	0.19
8/27/1987	0.00	0.20	0.22	0.20	0.20	0.19	0.23	0.20	0.19	0.19	0.19	0.22	0.19	0.23	0.20	0.23	0.22
8/28/1987	0.00	0.20	0.20	0.18	0.17	0.16	0.18	0.16	0.16	0.17	0.18	0.19	0.15	0.19	0.16	0.19	0.19
8/29/1987	0.00	0.16	0.19	0.17	0.17	0.15	0.18	0.17	0.17	0.15	0.16	0.18	0.16	0.17	0.16	0.17	0.17
8/30/1987	0.00	0.19	0.20	0.18	0.17	0.16	0.21	0.18	0.17	0.16	0.17	0.21	0.16	0.20	0.17	0.19	0.19
8/31/1987	0.00	0.17	0.21	0.17	0.16	0.15	0.19	0.16	0.15	0.17	0.18	0.18	0.15	0.19	0.17	0.19	0.20
9/1/1987	0.00	0.19	0.20	0.17	0.15	0.14	0.18	0.15	0.13	0.14	0.16	0.19	0.14	0.19	0.15	0.19	0.19
9/2/1987	0.00	0.18	0.19	0.18	0.17	0.18	0.21	0.18	0.17	0.18	0.18	0.21	0.19	0.20	0.18	0.20	0.20
9/3/1987	0.00	0.15	0.18	0.16	0.13	0.13	0.18	0.15	0.13	0.15	0.15	0.17	0.16	0.16	0.15	0.16	0.18
9/4/1987	0.00	0.15	0.19	0.16	0.15	0.14	0.19	0.16	0.15	0.15	0.15	0.18	0.15	0.17	0.15	0.16	0.17
9/5/1987	0.00	0.15	0.18	0.15	0.13	0.15	0.17	0.14	0.14	0.16	0.16	0.16	0.15	0.15	0.14	0.15	0.16
9/6/1987	0.00	0.13	0.17	0.14	0.14	0.15	0.14	0.14	0.14	0.16	0.14	0.16	0.15	0.14	0.14	0.14	0.16
9/7/1987	0.00	0.14	0.15	0.16	0.14	0.14	0.15	0.16	0.14	0.15	0.17	0.15	0.12	0.14	0.13	0.13	0.14
9/8/1987	0.00	0.15	0.15	0.15	0.14	0.16	0.13	0.14	0.14	0.18	0.20	0.17	0.15	0.14	0.13	0.14	0.17
9/9/1987	0.00	0.15	0.19	0.17	0.14	0.14	0.18	0.15	0.13	0.17	0.19	0.17	0.14	0.16	0.13	0.15	0.15
9/10/1987	0.00	0.16	0.19	0.18	0.15	0.15	0.17	0.17	0.15	0.17	0.18	0.19	0.15	0.18	0.16	0.17	0.18
9/11/1987	0.00	0.14	0.18	0.16	0.15	0.16	0.16	0.15	0.15	0.16	0.16	0.18	0.15	0.16	0.16	0.17	0.18
9/12/1987	0.00	0.15	0.19	0.16	0.16	0.16	0.17	0.16	0.16	0.18	0.20	0.19	0.20	0.17	0.18	0.19	0.23
9/13/1987	0.00	0.15	0.17	0.15	0.14	0.17	0.15	0.14	0.14	0.18	0.20	0.18	0.18	0.19	0.17	0.20	0.21
9/14/1987	0.00	0.13	0.16	0.14	0.13	0.14	0.13	0.13	0.13	0.17	0.18	0.15	0.16	0.14	0.13	0.14	0.16
9/15/1987	0.00	0.15	0.18	0.18	0.17	0.16	0.18	0.17	0.18	0.17	0.19	0.18	0.17	0.17	0.17	0.17	0.18
9/16/1987	0.00	0.18	0.20	0.17	0.18	0.17	0.16	0.17	0.17	0.16	0.17	0.18	0.16	0.17	0.16	0.17	0.18
9/17/1987	0.00	0.16	0.17	0.14	0.15	0.13	0.14	0.14	0.13	0.15	0.16	0.14	0.13	0.15	0.14	0.16	0.17
9/18/1987	0.00	0.16	0.18	0.16	0.15	0.14	0.14	0.15	0.14	0.15	0.16	0.14	0.12	0.13	0.12	0.13	0.14
9/19/1987	0.00	0.15	0.18	0.14	0.13	0.14	0.13	0.12	0.11	0.16	0.17	0.13	0.11	0.12	0.11	0.12	0.15
9/20/1987	0.00	0.12	0.13	0.11	0.12	0.15	0.11	0.10	0.11	0.18	0.17	0.11	0.13	0.11	0.10	0.11	0.12
9/21/1987	0.00	0.11	0.14	0.11	0.11	0.11	0.11	0.11	0.10	0.14	0.16	0.13	0.12	0.13	0.11	0.13	0.14
9/22/1987	0.00	0.13	0.12	0.13	0.12	0.14	0.11	0.12	0.12	0.17	0.19	0.16	0.16	0.15	0.15	0.17	0.18
9/23/1987	0.00	0.13	0.15	0.14	0.13	0.15	0.13	0.14	0.13	0.17	0.18	0.15	0.15	0.14	0.14	0.15	0.18
9/24/1987	0.00	0.12	0.13	0.12	0.11	0.12	0.11	0.11	0.12	0.14	0.14	0.12	0.12	0.12	0.12	0.13	0.16
9/25/1987	0.00	0.14	0.15	0.12	0.12	0.11	0.11	0.11	0.11	0.13	0.15	0.12	0.12	0.13	0.11	0.14	0.16
9/26/1987	0.00	0.12	0.14	0.12	0.11	0.10	0.12	0.11	0.11	0.10	0.11	0.12	0.11	0.12	0.11	0.12	0.14
9/27/1987	0.00	0.13	0.14	0.12	0.12	0.13	0.13	0.12	0.12	0.11	0.11	0.14	0.10	0.11	0.10	0.10	0.10
9/28/1987	0.00	0.12	0.15	0.12	0.12	0.12	0.13	0.12	0.11	0.12	0.12	0.13	0.11	0.14	0.11	0.13	0.14
9/29/1987	0.00	0.16	0.16	0.15	0.15	0.13	0.15	0.13	0.13	0.13	0.13	0.12	0.10	0.11	0.10	0.10	0.12
9/30/1987	0.00	0.11	0.12	0.09	0.09	0.09	0.09	0.08	0.08	0.11	0.13	0.09	0.09	0.09	0.08	0.10	0.13
10/1/1987	0.00	0.12	0.14	0.12	0.13	0.15	0.13	0.12	0.13	0.17	0.17	0.13	0.15	0.14	0.15	0.15	0.18
10/2/1987	0.00	0.16	0.17	0.15	0.16	0.15	0.15	0.13	0.14	0.16	0.17	0.17	0.13	0.15	0.13	0.14	0.16
10/3/1987	0.00	0.19	0.19	0.18	0.19	0.19	0.18	0.18	0.19	0.18	0.16	0.17	0.16	0.15	0.15	0.14	0.14
10/4/1987	0.00	0.17	0.18	0.16	0.17	0.18	0.17	0.16	0.17	0.20	0.20	0.16	0.18	0.17	0.17	0.18	0.19
10/5/1987	0.00	0.14	0.14	0.15	0.16	0.17	0.15	0.15	0.16	0.19	0.20	0.18	0.19	0.18	0.18	0.19	0.20
10/6/1987	0.00	0.18	0.17	0.17	0.18	0.18	0.17	0.18	0.18	0.19	0.19	0.18	0.19	0.18	0.19	0.19	0.20
10/7/1987	0.00	0.16	0.18	0.17	0.17	0.16	0.17	0.17	0.17	0.17	0.20	0.17	0.20	0.18	0.18	0.18	0.20
10/8/1987	0.00	0.19	0.20	0.18	0.18	0.19	0.18	0.18	0.18	0.20	0.21	0.19	0.20	0.18	0.19	0.19	0.21
10/9/1987	0.00	0.17	0.14	0.15	0.17	0.19	0.14	0.15	0.17	0.20	0.19	0.13	0.18	0.16	0.16	0.16	0.18
10/10/1987	0.00	0.14	0.16	0.15	0.14	0.13	0.15	0.14	0.14	0.15	0.16	0.16	0.15	0.16	0.14	0.16	0.16
10/11/1987	0.00	0.09	0.09	0.09	0.10	0.11	0.09	0.10	0.09	0.11	0.11	0.09	0.10	0.09	0.09	0.10	0.10
10/12/1987	0.00	0.06	0.07	0.06	0.07	0.06	0.07	0.07	0.07	0.06	0.08	0.10	0.09	0.11	0.09	0.12	0.12
10/13/1987	0.00	0.11	0.11	0.11	0.12	0.15	0.11	0.11	0.13	0.16	0.17	0.12	0.18	0.14	0.17	0.17	0.18
10/14/1987	0.00	0.11	0.12	0.10	0.10	0.12	0.11	0.10	0.10	0.15	0.16	0.12	0.13	0.12	0.12	0.13	0.16
10/15/1987	0.00	0.12	0.16	0.12	0.12	0.12	0.12	0.10	0.11	0.13	0.12	0.15	0.11	0.13	0.11	0.13	0.15
10/16/1987	0.00	0.13	0.15	0.14	0.15	0.15	0.15	0.15	0.15	0.16	0.16	0.16	0.16	0.15	0.15	0.13	0.13
10/17/1987	0.00	0.12	0.12	0.14	0.14	0.15	0.14	0.15	0.15	0.16	0.17	0.15	0.17	0.16	0.17	0.17	0.17
10/18/1987	0.00	0.14	0.12	0.13	0.15	0.16	0.12	0.14	0.15	0.16	0.16	0.13	0.17	0.16	0.16	0.16	0.17
10/19/1987	0.00	0.15	0.15	0.14	0.15	0.16	0.16	0.15	0.15	0.15	0.14	0.15	0.16	0.16	0.16	0.16	0.16
10/20/1987	0.00	0.15	0.15	0.15	0.15	0.14	0.15	0.15	0.14	0.14	0.15	0.15	0.14	0.16	0.14	0.16	0.15
10/21/1987	0.00	0.09	0.12	0.11	0.09	0.09	0.13	0.11	0.09	0.09	0.09	0.13	0.10	0.13	0.09	0.12	0.11
10/22/1987	0.00	0.16	0.17	0.16	0.16	0.17	0.17	0.16	0.16	0.18	0.16	0.15	0.16	0.14	0.14	0.14	0.13
10/23/1987	0.00	0.13	0.13	0.13	0.13	0.14	0.12	0.12	0.13	0.16	0.16	0.14	0.15	0.14	0.14	0.15	0.16
10/24/1987	0.00	0.13	0.14	0.12	0.12	0.13	0.13	0.11	0.12	0.15	0.14	0.15	0.13	0.17	0.13	0.18	0.19
10/25/1987	0.00	0.14	0.14	0.13	0.14	0.15	0.14	0.14	0.14	0.15	0.15	0.11	0.15	0.12	0.14	0.12	0.14
10/26/1987	0.00	0.14	0.14	0.13	0.14	0.14	0.14	0.13	0.13	0.15	0.15	0.14	0.14	0.14	0.13	0.14	0.14
10/27/1987	0.00	0.14	0.15	0.14	0.14	0.14	0.15	0.14	0.14	0.15	0.15	0.15	0.15	0.15	0.14	0.15	0.16
10/28/1987	0.00	0.13	0.11	0.13	0.14	0.14	0.12	0.13	0.14	0.15	0.14	0.14	0.15	0.15	0.15	0.15	0.16
10/29/1987	0.00	0.15	0.15	0.15	0.16	0.16	0.15	0.15	0.16	0.18	0.18	0.13	0.16	0.14	0.16	0.15	0.17
10/30/1987	0.00	0.12	0.13	0.12	0.13	0.14	0.12	0.12	0.13	0.15	0.16	0.12	0.15	0.12	0.13	0.12	0.14
10/31/1987	0.00	0.13	0.16	0.14	0.14	0.14	0.16	0.15	0.14	0.15	0.15	0.16	0.17	0.16	0.16	0.17	0.17
11/1/1987	0.00	0.10	0.12	0.09	0.10	0.10	0.11	0.09	0.09	0.10	0.10	0.10	0.10	0.11	0.09	0.11	0.10
11/2/1987	0.00	0.11	0.15	0.12	0.09	0.09	0.13	0.11	0.09	0.09	0.09	0.14	0.10	0.13	0.11	0.12	0.12
11/3/1987	0.00	0.11	0.14	0.11	0.10	0.08	0.11	0.10	0.09	0.08	0.08	0.11	0.09	0.10	0.10	0.10	0.10
11/4/1987	0.00	0.09	0.10	0.09	0.09	0.09	0.09	0.09	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10
11/5/1987	0.00	0.10	0.11	0.10	0.10	0.11	0.09	0.10	0.10	0.11	0.12	0.11	0.10	0.10	0.10	0.10	0.11
11/6/1987	0.00	0.11	0.13	0.11	0.11	0.11	0.11	0.11	0.12	0.11	0.11	0.11	0.11	0.11	0.11	0.10	0.11
11/7/1987	0.00	0.15	0.18	0.16	0.15	0.15	0.17	0.16	0.15	0.15	0.15	0.18	0.17	0.17	0.16	0.17	0.16
11/8/1987	0.00	0.12	0.13	0.12	0.12	0.12	0.14	0.12	0.11	0.12	0.12	0.15	0.12	0.14	0.13	0.14	0.14
11/9/1987	0.00	0.09	0.12	0.10	0.09	0.08	0.12	0.10	0.09	0.08	0.10	0.13	0.11	0.12	0.11	0.12	0.13
11/10/1987	0.00	0.12	0.11	0.12	0.12	0.13	0.13	0.13	0.13	0.12	0.12	0.11	0.13	0.12	0.13	0.13	0.13
11/11/1987	0.00	0.13	0.12	0.11	0.12	0.12	0.12	0.12	0.12	0.11	0.10	0.11	0.12	0.12	0.12	0.12	0.12
11/12/1987	0.00	0.11	0.13	0.11	0.11	0.11	0.12	0.11	0.11	0.12	0.13	0.12	0.13	0.13	0.12	0.13	0.14
11/13/1987	0.00	0.11	0.12	0.11	0.11	0.10	0.11	0.11	0.11	0.12	0.12	0.11	0.11	0.10	0.11	0.10	0.11
11/14/1987	0.00	0.09	0.11	0.09	0.10	0.10	0.10	0.09	0.10	0.11	0.12	0.13	0.12	0.13	0.12	0.13	0.15
11/15/1987	0.00	0.10	0.09	0.10	0.11	0.12	0.11	0.10	0.11	0.12	0.13	0.13	0.13	0.13	0.13	0.14	0.15
11/16/1987	0.00	0.14	0.13	0.13	0.14	0.13	0.15	0.14	0.13	0.13	0.13	0.15	0.15	0.17	0.16	0.17	0.16
11/17/1987	0.00	0.12	0.13	0.13	0.12	0.12	0.14	0.13	0.12	0.13	0.13	0.14	0.15	0.15	0.15	0.16	0.17
11/18/1987	0.00	0.09	0.10	0.10	0.09	0.09	0.10	0.10	0.10	0.09	0.09	0.11	0.11	0.12	0.11	0.13	0.13
11/19/1987	0.00	0.09	0.10	0.09	0.08	0.08	0.10	0.09	0.09	0.09	0.10	0.12	0.10	0.11	0.11	0.11	0.12
11/20/1987	0.00	0.09	0.09	0.09	0.10	0.11	0.10	0.09	0.10	0.11	0.11	0.09	0.12	0.09	0.11	0.10	0.11
11/21/1987	0.00	0.12	0.14	0.12	0.13	0.14	0.12	0.12	0.13	0.16	0.17	0.12	0.16	0.13	0.15	0.14	0.17
11/22/1987	0.00	0.09	0.10	0.09	0.10	0.11	0.10	0.09	0.10	0.12	0.13	0.10	0.12	0.10	0.11	0.11	0.13
11/23/1987	0.00	0.10	0.11	0.11	0.11	0.11	0.12	0.11	0.11	0.12	0.13	0.12	0.13	0.12	0.12	0.13	0.15
11/24/1987	0.00	0.10	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.13	0.14	0.13	0.13	0.13	0.13	0.14	0.15
11/25/1987	0.00	0.09	0.11	0.09	0.09	0.09	0.11	0.09	0.09	0.10	0.10	0.12	0.11	0.13	0.11	0.13	0.12
11/26/1987	0.00	0.09	0.10	0.10	0.09	0.09	0.10	0.09	0.09	0.08	0.09	0.11	0.10	0.11	0.11	0.12	0.12
11/27/1987	0.00	0.08	0.10	0.09	0.08	0.09	0.09	0.08	0.08	0.08	0.09	0.11	0.09	0.12	0.10	0.12	0.13
11/28/1987	0.00	0.11	0.11	0.10	0.11	0.11	0.11	0.11	0.11	0.10	0.11	0.12	0.11	0.12	0.12	0.12	0.13
11/29/1987	0.00	0.11	0.11	0.11	0.11	0.12	0.12	0.11	0.11	0.11	0.11	0.12	0.12	0.12	0.12	0.13	0.13
11/30/1987	0.00	0.10	0.12	0.10	0.10	0.10	0.11	0.10	0.09	0.10	0.10	0.11	0.11	0.11	0.11	0.11	0.12
12/1/1987	0.00	0.08	0.10	0.08	0.08	0.09	0.09	0.08	0.08	0.09	0.09	0.09	0.09	0.08	0.08	0.08	0.08
12/2/1987	0.00	0.09	0.11	0.09	0.09	0.08	0.10	0.09	0.08	0.09	0.09	0.11	0.10	0.11	0.10	0.10	0.10
12/3/1987	0.00	0.09	0.11	0.10	0.09	0.09	0.11	0.10	0.10	0.10	0.11	0.12	0.11	0.12	0.12	0.13	0.13
12/4/1987	0.00	0.12	0.13	0.11	0.11	0.12	0.13	0.11	0.11	0.12	0.13	0.12	0.13	0.13	0.12	0.13	0.14
12/5/1987	0.00	0.14	0.16	0.14	0.14	0.14	0.15	0.14	0.14	0.15	0.14	0.15	0.15	0.15	0.15	0.15	0.17
12/6/1987	0.00	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.12	0.13	0.12	0.13	0.12	0.12	0.12	0.15
12/7/1987	0.00	0.09	0.11	0.09	0.09	0.09	0.10	0.09	0.09	0.09	0.10	0.09	0.10	0.09	0.10	0.10	0.11
12/8/1987	0.00	0.11	0.14	0.12	0.11	0.10	0.13	0.12	0.11	0.10	0.11	0.12	0.11	0.13	0.12	0.13	0.13
12/9/1987	0.00	0.09	0.09	0.10	0.10	0.09	0.10	0.10	0.10	0.09	0.10	0.09	0.09	0.09	0.09	0.09	0.10
12/10/1987	0.00	0.10	0.10	0.10	0.10	0.10	0.11	0.10	0.10	0.10	0.10	0.10	0.11	0.10	0.11	0.10	0.10
12/11/1987	0.00	0.12	0.11	0.11	0.11	0.12	0.11	0.11	0.11	0.10	0.09	0.09	0.11	0.09	0.10	0.09	0.09
12/12/1987	0.00	0.11	0.12	0.10	0.11	0.12	0.12	0.10	0.10	0.10	0.10	0.11	0.11	0.11	0.11	0.11	0.11
